company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code,id
/company/vacation-rentals-panama-city-beach-florida,Vacation Rentals Panama City Beach Florida,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,5/9/06,2006-05,2006-Q2,2006.0,10000.0,USD,6861
/company/vacation-rentals-park-city-utah,Vacation Rentals Park City Utah,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,4/7/08,2008-04,2008-Q2,2008.0,2100.0,USD,6862
/company/vacation-rentals-phoenix-arizona,Vacation Rentals Phoenix Arizona,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,1/3/99,1999-01,1999-Q1,1999.0,19800.0,USD,6863
/company/vacation-rentals-pocono-lake-pennsylvania,Vacation Rentals Pocono Lake Pennsylvania,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,3/6/08,2008-03,2008-Q1,2008.0,10000.0,USD,6864
/company/vacation-rentals-portland-maine,Vacation Rentals Portland Maine,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,10/21/07,2007-10,2007-Q4,2007.0,5000.0,USD,6865
/company/vacation-rentals-property-manager-myrtle-beach,Vacation Rentals Property Manager Myrtle Beach,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,5/8/08,2008-05,2008-Q2,2008.0,1200.0,USD,6866
/company/vacation-rentals-rehoboth-delaware,Vacation Rentals Rehoboth Delaware,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,5/17/06,2006-05,2006-Q2,2006.0,23432.0,USD,6867
/company/vacation-rentals-seattle-washington,Vacation Rentals Seattle Washington,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,1/11/05,2005-01,2005-Q1,2005.0,1299.0,USD,6868
/company/vacation-rentals-sunriver-oregon,Vacation Rentals Sunriver Oregon,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,2/11/05,2005-02,2005-Q1,2005.0,10000.0,USD,6869
/company/vacation-rentals-travel-agent-myrtle-beach,Vacation Rentals Travel Agent Myrtle Beach,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,5/6/07,2007-05,2007-Q2,2007.0,1200.0,USD,6870
/company/vacation-rentals-vail-colorado,Vacation Rentals Vail Colorado,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,8/17/07,2007-08,2007-Q3,2007.0,12765.0,USD,6871
/company/vacation-rentals-villa-myrtle-beach-south-carolina,Vacation Rentals Villa Myrtle Beach South Carolina,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,4/16/07,2007-04,2007-Q2,2007.0,5000.0,USD,6872
/company/vacation-rentals-washington-d-c,Vacation Rentals Washington D.C.,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,4/6/09,2009-04,2009-Q2,2009.0,12000.0,USD,6873
/company/vacation-rentals-wisconsin-dells,Vacation Rentals Wisconsin Dells,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,4/21/08,2008-04,2008-Q2,2008.0,6700.0,USD,6874
/company/vacation-rentals-with-your-pets,Vacation Rentals With Your Pets,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,5/1/10,2010-05,2010-Q2,2010.0,5000.0,USD,6875
/company/vacation-rentals-wyoming,Vacation Rentals Wyoming,,,,unknown,,/company/rent-my-vacation-home-com,Rent My Vacation Home USA,ecommerce,USA,SC,Myrtle Beach,Myrtle Beach,2/10/07,2007-02,2007-Q1,2007.0,1000.0,USD,6876
/company/vacationrentals,vacationrentals,,,,unknown,,/company/homeaway,HomeAway,travel,USA,TX,Austin,Austin,5/1/07,2007-05,2007-Q2,2007.0,,USD,6877
/company/vadition,VADition,,GBR,,Hampshire,Hampshire,/company/exclusive-networks,Exclusive Networks,security,FRA,,Champagne au mont d'or,Champagne au mont d'or,6/30/11,2011-06,2011-Q2,2011.0,,USD,6878
/company/val-u-tech,Val-U-Tech,hardware,USA,NY,Rochester,Victor,/company/iec-electronics,IEC Electronics,hardware,USA,NY,New York,Newark,11/28/08,2008-11,2008-Q4,2008.0,10180000.0,USD,6879
/company/valchemy,Valchemy,software,USA,CA,SF Bay,San Mateo,/company/ibm,IBM,software,USA,NY,New York,Armonk,9/30/06,2006-09,2006-Q3,2006.0,,USD,6880
/company/valco-data-systems,Valco Data Systems,enterprise,,,unknown,,/company/hyland-software,Hyland Software,enterprise,USA,OH,Cleveland,Westlake,7/1/09,2009-07,2009-Q3,2009.0,,USD,6881
/company/valence-technology,Valence Technology,manufacturing,USA,TX,Austin,Austin,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,8/25/98,1998-08,1998-Q3,1998.0,,USD,6882
/company/valerus-field-solutions,Valerus Field Solutions,,USA,TX,Houston,Houston,/company/kentz,Kentz,,,,unknown,,1/23/14,2014-01,2014-Q1,2014.0,453000000.0,USD,6883
/company/valex-group,ValEx Group,,,,unknown,,/company/rp-data,RP DATA,,AUS,,Eagle Farm QLD,Eagle Farm QLD,5/11/10,2010-05,2010-Q2,2010.0,,USD,6884
